picture_file;picture;Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Fásico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Imagen_url
144217_F_BIANCHI_CODE_OF_EMOTION_EPV_30ML_1_png.webp;;144217-F-BIANCHI-CODE-OF-EMOTION-EPV-30ML-1;F BIANCHI CODE OF EMOTION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/144217_F_BIANCHI_CODE_OF_EMOTION_EPV_30ML_1_png.webp
144263_BDK_IMPADIA_EPV_100ML_1_png.webp;;144263-BDK-IMPADIA-EPV-100ML-1;BDK IMPADIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/144263_BDK_IMPADIA_EPV_100ML_1_png.webp
144644_DUSITA_TONKA_LATTE_EPV_50ML_1_png.webp;;144644-DUSITA-TONKA-LATTE-EPV-50ML-1;DUSITA TONKA LATTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/144644_DUSITA_TONKA_LATTE_EPV_50ML_1_png.webp
145104_ELD_O_NOSTOS_EPV_100ML_1_png.webp;;145104-ELD-O-NOSTOS-EPV-100ML-1;ELD O NOSTOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145104_ELD_O_NOSTOS_EPV_100ML_1_png.webp
145381_MANCERA_INSTANT_CRUSH_INTENSE_EPV_120ML_1_png.webp;;145381-MANCERA-INSTANT-CRUSH-INTENSE-EPV-120ML-1;MANCERA INSTANT CRUSH INTENSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145381_MANCERA_INSTANT_CRUSH_INTENSE_EPV_120ML_1_png.webp
145385_MANCERA_XPLICIT_VANILLE_EPV_120ML_1_png.webp;;145385-MANCERA-XPLICIT-VANILLE-EPV-120ML-1;MANCERA XPLICIT VANILLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145385_MANCERA_XPLICIT_VANILLE_EPV_120ML_1_png.webp
145399_KILLIAN_SUNKISSED_GODDESS_EPV_50ML_1_png.webp;;145399-KILLIAN-SUNKISSED-GODDESS-EPV-50ML-1;KILLIAN SUNKISSED GODDESS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145399_KILLIAN_SUNKISSED_GODDESS_EPV_50ML_1_png.webp
145431_HOFANATICS_WONDERMUSK_EPV_100ML_1_4_png.webp;;145431-HOFANATICS-WONDERMUSK-EPV-100ML-1-4;HOFANATICS WONDERMUSK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145431_HOFANATICS_WONDERMUSK_EPV_100ML_1_4_png.webp
145434_HOFANATICS_DONT_CALL_ME_ROSE_EPV_100ML_1_4_png.webp;;145434-HOFANATICS-DONT-CALL-ME-ROSE-EPV-100ML-1-4;HOFANATICS DONT CALL ME ROSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145434_HOFANATICS_DONT_CALL_ME_ROSE_EPV_100ML_1_4_png.webp
145437_HOFANATICS_BILLION_DOLAR_OUD_EPV_100ML_1_5_png.webp;;145437-HOFANATICS-BILLION-DOLAR-OUD-EPV-100ML-1-5;HOFANATICS BILLION DOLAR OUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145437_HOFANATICS_BILLION_DOLAR_OUD_EPV_100ML_1_5_png.webp
145439_HOFANATICS_DANGER_EAU_EPV_100ML_1_6_png.webp;;145439-HOFANATICS-DANGER-EAU-EPV-100ML-1-6;HOFANATICS DANGER EAU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145439_HOFANATICS_DANGER_EAU_EPV_100ML_1_6_png.webp
145442_HOFANATICS_AMBER_GHOST_EPV_100ML_1_5_png.webp;;145442-HOFANATICS-AMBER-GHOST-EPV-100ML-1-5;HOFANATICS AMBER GHOST;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145442_HOFANATICS_AMBER_GHOST_EPV_100ML_1_5_png.webp
145500_EIGHT___BOB_CAP_D_ANTIBES_EPV_100ML_1_png.webp;;145500-EIGHT---BOB-CAP-D-ANTIBES-EPV-100ML-1;EIGHT   BOB CAP D ANTIBES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145500_EIGHT___BOB_CAP_D_ANTIBES_EPV_100ML_1_png.webp
145512_EIGHT___BOB_NUIT_DE_MEGEVE_EPV_100ML_1_png.webp;;145512-EIGHT---BOB-NUIT-DE-MEGEVE-EPV-100ML-1;EIGHT   BOB NUIT DE MEGEVE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145512_EIGHT___BOB_NUIT_DE_MEGEVE_EPV_100ML_1_png.webp
145515_EIGHT___BOB_CHAMPS_DE_PROVENCE_EPV_100ML_1_png.webp;;145515-EIGHT---BOB-CHAMPS-DE-PROVENCE-EPV-100ML-1;EIGHT   BOB CHAMPS DE PROVENCE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145515_EIGHT___BOB_CHAMPS_DE_PROVENCE_EPV_100ML_1_png.webp
145562_AMOUAGE_GUINDANCE_46_EPV_100ML_1_png.webp;;145562-AMOUAGE-GUINDANCE-46-EPV-100ML-1;AMOUAGE GUINDANCE 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145562_AMOUAGE_GUINDANCE_46_EPV_100ML_1_png.webp
145648_XERJOFF_DURAN_BLACK_MOONLIGH_PARFUM_50ML_1_png.webp;;145648-XERJOFF-DURAN-BLACK-MOONLIGH-PARFUM-50ML-1;XERJOFF DURAN BLACK MOONLIGH PARFUM 50ML 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145648_XERJOFF_DURAN_BLACK_MOONLIGH_PARFUM_50ML_1_png.webp
145734_INFINIMENT_L_AMOUR_POURPRE_EPV_75ML_1_1_png.webp;;145734-INFINIMENT-L-AMOUR-POURPRE-EPV-75ML-1-1;INFINIMENT L AMOUR POURPRE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145734_INFINIMENT_L_AMOUR_POURPRE_EPV_75ML_1_1_png.webp
145737_INFINIMENT_APRES_L_AMOUR_EPV_75ML_1_png.webp;;145737-INFINIMENT-APRES-L-AMOUR-EPV-75ML-1;INFINIMENT APRES L AMOUR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145737_INFINIMENT_APRES_L_AMOUR_EPV_75ML_1_png.webp
145740_INFINIMENT_SANTAL_A_LA_VIDA_EPV_75ML_1_1_png.webp;;145740-INFINIMENT-SANTAL-A-LA-VIDA-EPV-75ML-1-1;INFINIMENT SANTAL A LA VIDA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145740_INFINIMENT_SANTAL_A_LA_VIDA_EPV_75ML_1_1_png.webp
145743_INFINIMENT_ENTRE_GENRES_EPV_75ML_1_png.webp;;145743-INFINIMENT-ENTRE-GENRES-EPV-75ML-1;INFINIMENT ENTRE GENRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145743_INFINIMENT_ENTRE_GENRES_EPV_75ML_1_png.webp
145746_INFINIMENT_SOLEIL_D_IKOSIM_EPV_75ML_1_png.webp;;145746-INFINIMENT-SOLEIL-D-IKOSIM-EPV-75ML-1;INFINIMENT SOLEIL D IKOSIM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145746_INFINIMENT_SOLEIL_D_IKOSIM_EPV_75ML_1_png.webp
145752_INFINIMENT_NOIR_ENCENS_EPV_75ML_1_png.webp;;145752-INFINIMENT-NOIR-ENCENS-EPV-75ML-1;INFINIMENT NOIR ENCENS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145752_INFINIMENT_NOIR_ENCENS_EPV_75ML_1_png.webp
145755_INFINIMENT_PARC_ROSES_ALABAMA_EPV_75ML_1_png.webp;;145755-INFINIMENT-PARC-ROSES-ALABAMA-EPV-75ML-1;INFINIMENT PARC ROSES ALABAMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145755_INFINIMENT_PARC_ROSES_ALABAMA_EPV_75ML_1_png.webp
145758_INFINIMENT_MATIN_DE_JADE_EPV_75ML_1_png.webp;;145758-INFINIMENT-MATIN-DE-JADE-EPV-75ML-1;INFINIMENT MATIN DE JADE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145758_INFINIMENT_MATIN_DE_JADE_EPV_75ML_1_png.webp
145767_INFINIMENT_J_AI_TROIS_AMOURS_EPV_75ML_1_png.webp;;145767-INFINIMENT-J-AI-TROIS-AMOURS-EPV-75ML-1;INFINIMENT J AI TROIS AMOURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145767_INFINIMENT_J_AI_TROIS_AMOURS_EPV_75ML_1_png.webp
145770_INFINIMENT_ARISTO_CHYPRE_EPV_75ML_1_png.webp;;145770-INFINIMENT-ARISTO-CHYPRE-EPV-75ML-1;INFINIMENT ARISTO CHYPRE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145770_INFINIMENT_ARISTO_CHYPRE_EPV_75ML_1_png.webp
145810_PARFUMS_DE_MARLY_CASTLEY_EPV_125ML_1_png.webp;;145810-PARFUMS-DE-MARLY-CASTLEY-EPV-125ML-1;PARFUMS DE MARLY CASTLEY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145810_PARFUMS_DE_MARLY_CASTLEY_EPV_125ML_1_png.webp
145957_GRAVEL_EAU_D_ASPIRATION_EPV_100ML_1_png.webp;;145957-GRAVEL-EAU-D-ASPIRATION-EPV-100ML-1;GRAVEL EAU D ASPIRATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/145957_GRAVEL_EAU_D_ASPIRATION_EPV_100ML_1_png.webp
146046_HOUSE_OF_FLAME_GUEST_STAR_EPV_100ML_1_png.webp;;146046-HOUSE-OF-FLAME-GUEST-STAR-EPV-100ML-1;HOUSE OF FLAME GUEST STAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/146046_HOUSE_OF_FLAME_GUEST_STAR_EPV_100ML_1_png.webp
146132_CHOPARD_GARDENIA_THAIA_EPV_100ML_1_png.webp;;146132-CHOPARD-GARDENIA-THAIA-EPV-100ML-1;CHOPARD GARDENIA THAIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/146132_CHOPARD_GARDENIA_THAIA_EPV_100ML_1_png.webp
146134_CHOPARD_JASMIN_MALIKA_EPV_100ML_1_png.webp;;146134-CHOPARD-JASMIN-MALIKA-EPV-100ML-1;CHOPARD JASMIN MALIKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/146134_CHOPARD_JASMIN_MALIKA_EPV_100ML_1_png.webp
146202_MONEGAL_MATADOR_EPV_50ML_1_png.webp;;146202-MONEGAL-MATADOR-EPV-50ML-1;MONEGAL MATADOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/146202_MONEGAL_MATADOR_EPV_50ML_1_png.webp
146484_CARTHUSIA_FRAGANCE_BASILICO_PARFUM_50ML_1_png.webp;;146484-CARTHUSIA-FRAGANCE-BASILICO-PARFUM-50ML-1;CARTHUSIA FRAGANCE BASILICO PARFUM 50ML 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/146484_CARTHUSIA_FRAGANCE_BASILICO_PARFUM_50ML_1_png.webp
146486_CARTHUSIA_FRAGANCE_MIRTO_PARFUM_50ML_1_png.webp;;146486-CARTHUSIA-FRAGANCE-MIRTO-PARFUM-50ML-1;CARTHUSIA FRAGANCE MIRTO PARFUM 50ML 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/146486_CARTHUSIA_FRAGANCE_MIRTO_PARFUM_50ML_1_png.webp
147457_XERJOFF_V_CORO_EPV_100ML_1_png.webp;;147457-XERJOFF-V-CORO-EPV-100ML-1;XERJOFF V CORO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/147457_XERJOFF_V_CORO_EPV_100ML_1_png.webp
147986_ANDY_TAUER_AIR_DESERT_MAROCAIN_NOIR_ETV_50ML_1_png.webp;;147986-ANDY-TAUER-AIR-DESERT-MAROCAIN-NOIR-ETV-50ML-1;ANDY TAUER AIR DESERT MAROCAIN NOIR ETV 50ML 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/147986_ANDY_TAUER_AIR_DESERT_MAROCAIN_NOIR_ETV_50ML_1_png.webp
150682_RARA_AVIS_LUM_DUNE_MESSIAS_EPV_100ML_1_png.webp;;150682-RARA-AVIS-LUM-DUNE-MESSIAS-EPV-100ML-1;RARA AVIS LUM DUNE MESSIAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/150682_RARA_AVIS_LUM_DUNE_MESSIAS_EPV_100ML_1_png.webp
150686_RARA_AVIS_LUM_SEX_MUSA_EPV_100ML_1_png.webp;;150686-RARA-AVIS-LUM-SEX-MUSA-EPV-100ML-1;RARA AVIS LUM SEX MUSA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/150686_RARA_AVIS_LUM_SEX_MUSA_EPV_100ML_1_png.webp
150690_RARA_AVIS_LUM_THE_ELECTUS_ONE_EPV_100ML_1_png.webp;;150690-RARA-AVIS-LUM-THE-ELECTUS-ONE-EPV-100ML-1;RARA AVIS LUM THE ELECTUS ONE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/150690_RARA_AVIS_LUM_THE_ELECTUS_ONE_EPV_100ML_1_png.webp
1872_Feminine_2_png.webp;;1872-Feminine-2;Feminine 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/1872_Feminine_2_png.webp
1968_png.webp;;1968;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/1968_png.webp
1970_png.webp;;1970;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/1970_png.webp
1978_Bains_Douches_png.webp;;1978-Bains-Douches;Bains Douches;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/1978_Bains_Douches_png.webp
1979_New_Wave_png.webp;;1979-New-Wave;New Wave;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/1979_New_Wave_png.webp
1986_Eclectique_png.webp;;1986-Eclectique;Eclectique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/1986_Eclectique_png.webp
2015_Le_Phenix_png.webp;;2015-Le-Phenix;Le Phenix;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/2015_Le_Phenix_png.webp
24_Old_Bond_Street_Extract_png.webp;;24-Old-Bond-Street-Extract;Old Bond Street Extract;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/24_Old_Bond_Street_Extract_png.webp
2_Man.png;;2-Man;2-Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/2_Man.png
312_Saint-Honor__png.webp;;312-Saint-Honor-;Saint-Honor ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/312_Saint-Honor__png.webp
41_Burlintong__png.webp;;41-Burlintong-;Burlintong ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/41_Burlintong__png.webp
44_Gerrard_Street_png.webp;;44-Gerrard-Street;Gerrard Street;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/44_Gerrard_Street_png.webp
53362_perris_oud_imperial_epv_100ml_1.png;;53362-perris-oud-imperial-epv-100ml-1;perris oud imperial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/53362_perris_oud_imperial_epv_100ml_1.png
7753_png.webp;;7753;7753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/7753_png.webp
89035_SERGE_LUTENS_LA_FILLE_BERLIN_EPV_50ML_1_9_png.webp;;89035-SERGE-LUTENS-LA-FILLE-BERLIN-EPV-50ML-1-9;SERGE LUTENS LA FILLE BERLIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/89035_SERGE_LUTENS_LA_FILLE_BERLIN_EPV_50ML_1_9_png.webp
89038_SERGE_LUTENS_UN_BOIS_VAINILLE_EPV_50ML_1_7_png.webp;;89038-SERGE-LUTENS-UN-BOIS-VAINILLE-EPV-50ML-1-7;SERGE LUTENS UN BOIS VAINILLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/89038_SERGE_LUTENS_UN_BOIS_VAINILLE_EPV_50ML_1_7_png.webp
89110_GOUTAL_BOIS_DHADRIEN_WOMAN_EPV_100ML_1_6_png.webp;;89110-GOUTAL-BOIS-DHADRIEN-WOMAN-EPV-100ML-1-6;GOUTAL BOIS DHADRIEN WOMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/89110_GOUTAL_BOIS_DHADRIEN_WOMAN_EPV_100ML_1_6_png.webp
94776_GOUTAL_CHAT_PERCHE_ETV_100ML_1_7_png.webp;;94776-GOUTAL-CHAT-PERCHE-ETV-100ML-1-7;GOUTAL CHAT PERCHE ETV 100ML 1 7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/94776_GOUTAL_CHAT_PERCHE_ETV_100ML_1_7_png.webp
Abedul-content.png;;Abedul-content;Abedul-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Abedul-content.png
abeto.png;;abeto;abeto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/abeto.png
Absolute_Aphrodisiaque_png.webp;;Absolute-Aphrodisiaque;Aphrodisiaque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Absolute_Aphrodisiaque_png.webp
absoluto-de-jazmin.png;;absoluto-de-jazmin;absoluto-de-jazmin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/absoluto-de-jazmin.png
Absoluto-de-rosa-content.png;;Absoluto-de-rosa-content;Absoluto-de-rosa-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Absoluto-de-rosa-content.png
Abu_Dhabi_png.webp;;Abu-Dhabi;Dhabi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Abu_Dhabi_png.webp
Accento__png.webp;;Accento-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Accento__png.webp
Acqva_Di_Sale.png;;Acqva-Di-Sale;Acqva-Di-Sale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Acqva_Di_Sale.png
Acqva_E_Zvcchero.png;;Acqva-E-Zvcchero;Acqva-E-Zvcchero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Acqva_E_Zvcchero.png
Across_png.webp;;Across;Across;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Across_png.webp
Addiction_Petale__png.webp;;Addiction-Petale-;Petale ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Addiction_Petale__png.webp
Aeternus_Vain_png.webp;;Aeternus-Vain;Vain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Aeternus_Vain_png.webp
Africa-Olifant_1_png.webp;;Africa-Olifant-1;Africa Olifant 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Africa-Olifant_1_png.webp
Agar_Musk_png.webp;;Agar-Musk;Musk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Agar_Musk_png.webp
Agneta_png.webp;;Agneta;Agneta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Agneta_png.webp
Akigalawood-content.png;;Akigalawood-content;Akigalawood-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Akigalawood-content.png
Albahaca-content.png;;Albahaca-content;Albahaca-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Albahaca-content.png
alcaravea-removebg-preview.png;;alcaravea-removebg-preview;alcaravea-removebg-preview;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/alcaravea-removebg-preview.png
Aldehidos-content.png;;Aldehidos-content;Aldehidos-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Aldehidos-content.png
Algas-marinas-content.png;;Algas-marinas-content;Algas-marinas-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Algas-marinas-content.png
Almendra-content.png;;Almendra-content;Almendra-content;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://wpwmcikdclulxuhpijri.supabase.co/storage/v1/object/public/perpel_images/perfumery_fragancias/Almendra-content.png
